product_id;product_name;product_url;image_url;category;ingredients;price;brand;Rating;good_reviews;bad_reviews;description
472;Est√©e Lauder Perfectionist Pro Rapid Brightening Treatment with Ferment2+ Vitamin C 50ml;https://www.lookfantastic.com/estee-lauder-perfectionist-pro-rapid-brightening-treatment-with-ferment2-vitamin-c-50ml/12449351.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Serum;butylene glycol, glycerin, glycereth-26, isononyl isononanoate, dimethicon, propanediol, ascorbyl glucoside, algae extract, sucrose, acetyl glucosamine, hydroxyethyl urea, lens esculenta (lentil) fruit extract, citrullus lanatus fruit extract, pyrus malus flower extract, saccharum officinarum extract, myrtus communis leaf extract, avena sativa kernel extract, triticum vulgare bran extract, hordeum vulgare extract, cladosiphon okamuranus extract, salicylic acid, hydrolyzed prunus domestica, caffeinee, sodium lactate, dipotassium glycyrrhizate, squalene, oryzanol, resveratrol, sodium hyaluronate, sodium pca, ethylhexyl glycerin, bis-peg-18 methyl ether dimethyl, tocopheryl acetate, peg-75, oleth-3 phosphate, sorbitol, caprylyl glycol, oleth-3, sodium polyaspartate, oleth-5, acrylates/c10-30 alkyl, propylene glycol caprylate, dextrin, faex extract, choleth-24, carbomer, sodium hydroxide, ceteth-24, xanthan gum, parfum, glyceryl acrylate/acrylic acid copolymer, citric acid, sodium citrate, disodium edta, bht, potassium sorbate, sodium benzoate, phenoxyethanol;77,4;EST…E LAUDER;5;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
601;Garnier Organic Lavandin Glow Oil 30ml;https://www.lookfantastic.com/garnier-organic-lavandin-glow-oil-30ml/12040260.html;https://static.thcdn.com/images/large/original/productimg/1600/1600/12040260-7504665175951500.jpg;Serum;capric triglyceride, olea europaea fruit oil, simmondsia chinensis leaf extract, argania spinosa extract, lavandula hybrida extract, camelina sativa seed oil, helianthus annuus seed oil, citric acid, tocopherol, linalool, geraniol, limonene, citronellol, parfum;11,99;Garnier;5;1;0;Treat skin to the nourishing properties of 
479;La Roche-Posay Pigmentclar Serum 30ml;https://www.lookfantastic.com/la-roche-posay-pigmentclar-serum-30ml/11091881.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11091881-1764871758731666.jpg;Serum;glycerin, dimethicon, alcohol denat, niacinamide, isopropyl lauroyl sarcosinate, octyldodecanol, peg-20 methyl glucose sesquistearate, dimethiconol, cetearyl ethylhexanoate, isohexadecane, sodium hyaluronate, ginkgo biloba extract, phenylethyl resorcinol, poloxamer 338, ammonium polyacryloyldmethyl taurate, disodium edta, isopropyl myristate, capryloyl, salicylic acid, xanthan gum, ferulic acid, polysorbate 80, acrylamide/sodium, acryloyldimethyl taurate copolymer, phenoxyethanol, titanium dioxide, ci 77019, parfum;30;La Roche-Posay;3;8;1;NEW Pigmentclar Serum, targets the appearance of pigmentation for a more luminous complexion.†
482;DECL√âOR Organic Aromessence Rose d'Orient Soothing Comfort Oil Serum;https://www.lookfantastic.com/decleor-organic-aromessence-rose-d-orient-soothing-comfort-oil-serum/11884842.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11884842-1254726666390533.jpg;Serum;prunus amygdalus dulcis, prunus armeniaca fruit extract, tocopherol, pelargonium graveolens extract, anthemis nobilis flower water, fusanus spicatus wood oil, citronellol, citrus aurantium bergamia, geraniol, rosa damascena, helianthus annuus seed oil, linalool, limonene, farnesol, citral;36,4;DECLEOR;5;2;0;Calm and nourish sensitive skin with the 
480;Clinique Repairwear Laser Focus Smooths, Restores, Refines 50ml;https://www.lookfantastic.com/clinique-repairwear-laser-focus-smooths-restores-refines-50ml/11143974.html;https://static.thcdn.com/images/large/original/productimg/1600/1600/11143974-3054588742004018.jpg;Serum;water\\aqua\\eau , dimethicon , butylene glycol , methyl trimethicone , vinyl dimethicon/methicone silsesquioxane crosspolymer , polysorbate-20 , bis-peg-18 methyl ether dimethyl , glycerin , silica , polymethylsilsesquioxane , lauryl peg-9 , methyl gluceth-20 , polysilicone-11 , sigesbeckia orientalis extract, salvia sclarea , acetyl glucosamine , plankton extract , whey protein, sea whip extract , arabidopsis thaliana extract , caffeinee , acetyl hexapeptide-8 , glycine soja extract, sodium hyaluronate , micrococcus lysate , palmitoyl oligopeptide , ergothioneine , aminopropyl ascorbyl phosphate, caprylyl glycol , ethylhexyl glycerin , tocopheryl acetate , cholesterol, glyceryl polymethacrylate, sodium hydroxide, lecithin, carbomer , peg-8 , xanthan gum , citric acid , disodium edta , phenoxyethanol;47;Clinique;4;7;2;Give your skin a second chance with 
481;DECL√âOR Aromessence Green Mandarin Essential Oil Serum 15ml;https://www.lookfantastic.com/decleor-aromessence-green-mandarin-essential-oil-serum-15ml/12085504.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/12085504-1194726666637589.jpg;Serum;macadamia ternifolia seed oil, helianthus annuus seed oil, prunus armeniaca fruit extract, limonene, citrus nobilis peel oil / mandarin citrus aurantium dulcis oil, sclerocarya birrea seed oil, citrus limon juice extract, citrus aurantium dulcis, daucus carota sativa extract, tocopherol, fusanus spicatus wood oil, jasminum sambac flower extract / jasmine flower extract, citrus grandis, citral, linalool, benzyl alcohol, farnesol, haematococcus pluvialis extract, capric triglyceride, geraniol;38,5;DECLEOR;4;9;0;Re-energise tired skin and revive skin's glow with Parisian experts in aromatherapeutic beauty and wellbeing 
483;Lanc√¥me Advanced G√©nifique Youth Activating Serum 30ml;https://www.lookfantastic.com/lancome-advanced-genifique-youth-activating-serum-various-sizes/12218773.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Serum;bifida ferment lysate, glycerin, alcohol denat, dimethicon, hydroxyethylpiperazine ethane sulfonic acid, ascorbyl glucoside, lactobacillus, tocopherol, sodium hyaluronate, sodium hydroxide, sodium benzoate, phenoxyethanol, adenosine, faex extract, peg-20 methyl glucose sesquistearate, castor oil, polymnia sonchifolia root juice, maltodextrin, salicyloyl phytosphingosine, ammonium polyacryloyldmethyl taurate, limonene, mannose, xanthan gum, pentylene glycol, propylene glycol, caprylyl glycol, alpha-glucan oligosaccharide, sorbitol, disodium edta, rosa gallica extract, octyldodecanol, citronellol, parfum;53,55;Lanc√¥me;5;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
484;Lanc√¥me Advanced G√©nifique Youth Activating Serum 50ml;https://www.lookfantastic.com/lancome-advanced-genifique-youth-activating-serum-various-sizes/12218773.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Serum;bifida ferment lysate, glycerin, alcohol denat, dimethicon, hydroxyethylpiperazine ethane sulfonic acid, ascorbyl glucoside, lactobacillus, tocopherol, sodium hyaluronate, sodium hydroxide, sodium benzoate, phenoxyethanol, adenosine, faex extract, peg-20 methyl glucose sesquistearate, castor oil, polymnia sonchifolia root juice, maltodextrin, salicyloyl phytosphingosine, ammonium polyacryloyldmethyl taurate, limonene, mannose, xanthan gum, pentylene glycol, propylene glycol, caprylyl glycol, alpha-glucan oligosaccharide, sorbitol, disodium edta, rosa gallica extract, octyldodecanol, citronellol, parfum;75,15;Lanc√¥me;5;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
485;Lanc√¥me Advanced G√©nifique Youth Activating Serum 75ml;https://www.lookfantastic.com/lancome-advanced-genifique-youth-activating-serum-various-sizes/12218773.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Serum;bifida ferment lysate, glycerin, alcohol denat, dimethicon, hydroxyethylpiperazine ethane sulfonic acid, ascorbyl glucoside, lactobacillus, tocopherol, sodium hyaluronate, sodium hydroxide, sodium benzoate, phenoxyethanol, adenosine, faex extract, peg-20 methyl glucose sesquistearate, castor oil, polymnia sonchifolia root juice, maltodextrin, salicyloyl phytosphingosine, ammonium polyacryloyldmethyl taurate, limonene, mannose, xanthan gum, pentylene glycol, propylene glycol, caprylyl glycol, alpha-glucan oligosaccharide, sorbitol, disodium edta, rosa gallica extract, octyldodecanol, citronellol, parfum;90,45;Lanc√¥me;5;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
486;Lanc√¥me Advanced G√©nifique Youth Activating Serum 115ml;https://www.lookfantastic.com/lancome-advanced-genifique-youth-activating-serum-various-sizes/12218773.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Serum;bifida ferment lysate, glycerin, alcohol denat, dimethicon, hydroxyethylpiperazine ethane sulfonic acid, ascorbyl glucoside, lactobacillus, tocopherol, sodium hyaluronate, sodium hydroxide, sodium benzoate, phenoxyethanol, adenosine, faex extract, peg-20 methyl glucose sesquistearate, castor oil, polymnia sonchifolia root juice, maltodextrin, salicyloyl phytosphingosine, ammonium polyacryloyldmethyl taurate, limonene, mannose, xanthan gum, pentylene glycol, propylene glycol, caprylyl glycol, alpha-glucan oligosaccharide, sorbitol, disodium edta, rosa gallica extract, octyldodecanol, citronellol, parfum;114,3;Lanc√¥me;5;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
502;PIXI Hydrating Milky Serum 30ml;https://www.lookfantastic.com/pixi-hydrating-milky-serum-30ml/11200046.html;https://static.thcdn.com/images/large/original/productimg/1600/1600/11200046-2091763033103994.jpg;Serum;glycerin, simmondsia chinensis leaf extract, hydroxyethyl acrylate/sodium acryloyldimethyl taurate, squalene, hydroxyethyl cellulose, lecithin, phenoxyethanol, rosa canina flower oil, tocopheryl acetate, rosa damascena, aloe barbadenis extract, ethylhexyl glycerin, polysorbate 60, sorbitan isostearate, magnesium ascorbyl phosphate, caprylyl glycol, disodium edta, geranium maculatum oil, caprylhydroxamic acid, leuconostoc/radish root ferment filtrate;26;PIXI;4;7;0;Reveal your skin's natural radiance with the 
495;Est√©e Lauder Idealist Pore Minimizing Skin Refinisher 30ml;https://www.lookfantastic.com/estee-lauder-idealist-pore-minimizing-skin-refinisher/11141538.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Serum;cyclopentasiloxane, dimethicon, polysilicone-11, acetyl glucosamine, sodium lactobionate, morus nigra extract, faex extract, serenoa serrulata fruit extract, triticum vulgare bran extract, vitis vinifera extract, scutellaria baicalensis extract, castanea sativa seed extract, camellia sinensis extract, hordeum vulgare extract, lavandula angustifolia, amorphophallus konjac root extract, caffeinee, laminaria saccharina extract, tocopheryl acetate, salvia sclarea, sodium hyaluronate, coriandrum sativum extract, citrus grandis, cholesterol, glycerin, ethylhexyl glycerin, squalene, polyethylene, isopentyldiol, phenyl trimethicone, isohexadecane, polysorbate-20, pantethine, methyldihydrojasmonate, acrylamide/sodium, ammonium acryloyldimethyltaurate/vp, polysorbate 80, peg-8, ethyl 2,2-dimethylhydrocinnamal, phospholipid, palmitoyl oligopeptide, butylene glycol, magnesium ascorbyl phosphate, glyceryl polymethacrylate, sodium glycyrrhetinate, nordihydroguaiaretic acid, chlorphenesin, phenoxyethanol, limonene, linalool, ci 77491, ci 77492, ci 77499, ci 77019, titanium dioxide;42,3;EST…E LAUDER;5;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
496;Est√©e Lauder Perfectionist [CP+R] Wrinkle Lifting/Firming Serum 30ml;https://www.lookfantastic.com/estee-lauder-perfectionist-cp-r-wrinkle-lifting-firming-serum/11141542.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Serum;dimethicon, polysilicone-11, hdi/trimethylol hexyllactone crosspolymer, silica, butylene glycol, caprylyl methicone, sigesbeckia orientalis extract, salvia sclarea, coleus forskohli rott extract, chamomilla recutita flower oil, dimethicon, hydrolyzed fish (pisces) collage, palmaria palmata extract, glycyrrhiza glabra root extract, silybum marianum extract, hordeum vulgare extract, padina pavonica extract, artemia extract, pantethine, aglae extract, chlorella vulgaris extract, cholesterol, squalene, boswellia serrata plant extract, zea mays extract, glycine soja extract, caffeinee, whey protein, linoleic acid, lecithin, fish (pisces) collagen, acetyl hexapeptide-8, glycerin, yeast extract, polyquaternium-51, phytosphingosine, triticum vulgare bran extract, decarboxy carnosine hcl, polysorbate-40, pentylene glycol, propanediol, lauryl peg-9, polydimethylsiloxyethyl dimethicon, ethylhexyl glycerin, ammonium acryloyldimethyltaurate/vp, sodium pca, propylene glycol dicoco-caprylate, sodium chondroitin sulfate, sodium hyaluronate, isohexadecane, peg-8, tocopheryl acetate, polysorbate-80, disodium distyrylbiphenyl disulfonate, laureth-12, acrylamide/sodium, caprylyl glycol, aminopropyl ascorbyl phosphate, xanthan gum, sodium beta-sitosteryl sulfate, sodium chloride, sodium hydroxide, parfum, disodium edta, bht, phenoxyethanol, ci 77019, titanium dioxide;55,8;EST…E LAUDER;5;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
497;DECL√âOR Aromessence Magnolia Youthful Oil Serum 15ml 0.5oz;https://www.lookfantastic.com/decleor-aromessence-magnolia-youthful-oil-serum-15ml-0.5oz/11349234.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11349234-7844726665086667.jpg;Serum;corylus avellana flower extract, simmondsia chinensis leaf extract, cocos nucifera fruit extract, linalool, michelia alba leaf oil, cymbopogon martini oil, pelargonium graveolens extract, citrus limon juice extract, limonene, cananga odorata flower oil, tocopherol, citronellol, jasminum officinale extract, geraniol, zingiber officinale root oil, fusanus spicatus wood oil, benzyl benzoate, gardenia tahitensis flower extract, benzyl alcohol, citral, farnesol, rosa damascena, helianthus annuus seed oil, mentha piperita extract, benzyl salicylate, eugenol;49;DECLEOR;5;5;0;Rejuvenate your complexion with the 
507;GLAMGLOW Superserum 30ml;https://www.lookfantastic.com/glamglow-superserum-30ml/12036336.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/12036336-1094773325055592.jpg;Serum;peg-8, butylene glycol, propanediol, glycerin, bis-peg-18 methyl ether dimethyl, silane, glycolic acid, mandelic acid, sodium hydroxide, salicylic acid, lactic acid, pyruvic acid, tartaric acid, sodium hyaluronate, trehalose, eucalyptus globulus, eucalyptus globulus, charcoal powder, avena sativa kernel extract, algae extract, butyrospermum parkii, lecithin, tocopheryl acetate, acetyl glucosamine, dimethicon, silica, xanthan gum, hdi/trimethylol hexyllactone crosspolymer, polymethyl methacrylate, carbomer, polysorbate-20, ammonium acryloyldimethyltaurate/beheneth-25 methacrylate crosspolymer, urea, parfum, linalool, bht, disodium edta, phenoxyethanol, sorbic acid, chlorphenesin, titanium dioxide, ci 42090, ci 14700;48;GLAMGLOW;5;5;0;Kick dull, tired, lacklustre skin to the curb with the 
506;Est√©e Lauder Perfectionist Pro Rapid Firm + Lift Serum Hexapeptide-8 50ml;https://www.lookfantastic.com/estee-lauder-perfectionist-pro-rapid-firm-lift-serum-hexapeptide-8-50ml/11689234.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Serum;dimethicon, butylene glycol, capric triglyceride, glycerin, bis-peg-18 methyl ether dimethyl, polysorbate-20, lauryl peg-9, polysilicone-11, mangifera indica extract, phoenix dactylifera extract, pisum sativum extract, cucumis sativus extract, crithmum maritimum extract, laminaria ochroleuca extract, commiphora mukul resin extract, triticum vulgare bran extract, bambusa vulgaris extract, chlorella vulgaris extract, laminaria saccharina extract, brassica campestris, helianthus annuus seed oil, algae extract, hypnea musciformis (algae) extract, sigesbeckia orientalis extract, nymphaea alba flower extract, acetyl glucosamine, caffeinee, gelidiella acerosa extract, coffea arabica seed extract, sodium hyaluronate, lactic acid, propylene glycol dicoco-caprylate, saccharide isomerate, methyl gluceth-20, ethylhexyl glycerin, acrylamide/sodium, helianthus annuus seed oil, caprylyl glycol, isohexadecane, tocopheryl acetate, acrylates/c10-30 alkyl, glyceryl polymethacrylate, sodium polyacrylate, squalene, sodium pca, urea, zea mays extract, whey protein, palmaria palmata extract, polysorbate 80, acetyl hexapeptide-8, triolein, hydrolyzed opuntia ficus indica flower extract, linoleic acid, trehalose, glycine soja extract, glucosamine hcl, phospholipid, laminaria digitata extract, hordeum vulgare extract, polyquaternium-51, palmitoyl hexapeptide-12, ergothioneine, aminopropyl ascorbyl phosphate, peg-8, phytosteryl canola glycerides, pentylene glycol, oleic acid, palmitic acid, xanthan gum, parfum, sodium hydroxide, citric acid, silica, calcium chloride, stearic acid, dipropylene glycol, sodium palmitoyl proline, disodium edta, bht, potassium sorbate, phenoxyethanol, ci 77019, titanium dioxide, ci 77491, ci 77492, ci 77499;77,4;EST…E LAUDER;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
520;L'Oreal Paris Dermo Expertise Revitalift Laser Renew Anti-ageing Triple Action Super Serum (30ml);https://www.lookfantastic.com/l-oreal-paris-dermo-expertise-revitalift-laser-renew-anti-aging-triple-action-super-serum-30ml/10726513.html;https://static.thcdn.com/images/large/original/productimg/1600/1600/10726513-5456836589738382.jpg;Serum;dipropylene glycol, dimethicon, glycerin, hydroxypropyl tetrahydropyrantriol, propylene glycol, c12-15, alcohol denat, peg-100 stearate, stearic acid, potassium cetyl phosphate, potassium hydroxide, carbomer, glyceryl stearate, silica, 2-oleamido-1, 3-octadecanediol, palmitic acid, disodium edta, hydrolyzed sodium hyaluronate, hydroxyethyl cellulose, capryloyl salicylic acid, xanthan gum, cetyl alcohol, octyldodecanol, tocopheryl acetate, phenoxyethanol, ci 15985, ci 19140, titanium dioxide, ci 77019, linalool, limonene, citronellol, benzyl alcohol, parfum;24,99;L'oreal Paris;4;4;0;L'Oreal Revitalift Laser Renew Super Serum helps to fight the signs of ageing by targeting wrinkles and improving your skin's firmness and texture. The scientifically-supported formula works in three ways to re-plump, re-firm and refine your skin, leaving your complexion looking smooth and balanced.
522;Lanc√¥me Visionnaire Serum Plus 30ml;https://www.lookfantastic.com/lancome-visionnaire-serum-plus-various-sizes/11185398.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Serum;cyclohexasiloxane, glycerin, alcohol denat, sodium tetrahydrojasmonate, polysilicone-11, octyldodecanol, hdi/trimethylol hexyllactone crosspolymer, dipropylene glycol, bis-peg/ppg-16/16 dimethicon, titanium dioxide, ci 77019, secale cereale extract / rye seed extract, sodium hyaluronate, hydroxyethyl cellulose, phenoxyethanol, adenosine, poloxamer 338, ammonium polyacryloyldmethyl taurate, dimethicon, dimethiconol, pentylene glycol, capric triglyceride, disodium edta, methyldihydrojasmonate, citronellol, inulin lauryl carbamate, parfum;57,6;Lanc√¥me;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
533;DECL√âOR Hydra Floral White Petal Skin Perfecting Concentrate 30ml;https://www.lookfantastic.com/decleor-hydra-floral-white-petal-skin-perfecting-concentrate/11423420.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Serum;rosa damascena, alcohol denat, propanediol, glycerin, 3-o-ethyl ascorbic acid, arganine, citric acid, ppg-26 buteth-26, sodium citrate, sodium hyaluronate, salicylic acid, castor oil, xanthan gum, maltodextrin, limonene, citrus aurantium dulcis, moringa oleifera seed oil, sucrose dilaurate, citrus aurantium amara flower water, sodium cocoyl glutamate, linalool, pisum sativum extract, citronellol, geraniol, parfum;36,4;DECLEOR;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
588;REN Clean Skincare Vita Mineral Omega 3 Optimum Skin Oil;https://www.lookfantastic.com/ren-clean-skincare-vita-mineral-omega-3-optimum-skin-oil/10832511.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Serum;capric triglyceride, triticum vulgare bran extract, camelina sativa seed oil, rosa canina flower oil, phaeodactylum tricornotum extract, bisabolol, parfum, linalool, limonene, tocopherol;28;REN Clean Skincare;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
537;L'Or√©al Paris Revitalift Filler + Hyaluronic Acid Replumping Serum 16ml;https://www.lookfantastic.com/l-oreal-paris-revitalift-filler-hyaluronic-acid-replumping-serum-16ml/11205949.html;https://static.thcdn.com/images/large/original/productimg/1600/1600/11205949-1654677370915407.jpg;Serum;glycerin, alcohol denat, dimethicon, butylene glycol, dipropylene glycol, silica, sodium hyaluronate, alpinia galanga leaf extract, carbomer, methylsilanol/silicate crosspolymer, sodium hydroxide, ammonium polyacryloyldmethyl taurate, dipotassium glycyrrhizate, disodium edta, capryloyl salicylic acid, titanium dioxide, ci 77019, linalool, citronellol, benzyl alcohol, benzyl benzoate, benzyl salicylate;19,99;L'oreal Paris;4;1;0;Reduce signs of damage and defect with the L'Or©al Paris Revitalift Filler Renew Hyaluronic Replumping Serum, designed to protect skin from outside elements. Rich in texture and formula, this silky balm re-plumps skin, defining contours and calming red areas.
539;L'Or√©al Paris Age Perfect Nutrition Intense Supreme Repairing Serum;https://www.lookfantastic.com/l-oreal-paris-age-perfect-nutrition-intense-supreme-repairing-serum/11850172.html;https://static.thcdn.com/images/large/original/productimg/1600/1600/11850172-5854613336120922.jpg;Serum;glycerin, alcohol denat, cyclohexasiloxane, hydrolyzed soy protein, isohexadecane, jasminum officinale extract, mel, calcium pantetheine sulfonate, cetearyl ethylhexanoate, caffeinee, cholesterol, ammonium polyacryloyldmethyl taurate, disodium edta, isopropyl myristate, hydrogenated polyisobutene, hydroxypalmitoyl sphinganine, caprylyl glycol, biosaccharide, pentylene glycol, phenoxyethanol, linalool, geraniol, eugenol, coumarin, limonene, citral, citronellol, benzyl alcohol, parfum;14,99;L'oreal Paris;5;1;0;Restore youthful vitality with 
564;Caudalie VineActiv Overnight Detox Oil 30ml;https://www.lookfantastic.com/caudalie-vineactiv-overnight-detox-oil-30ml/11416701.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11416701-7774864722448455.jpg;Serum;capric triglyceride, vitis vinifera extract, prunus amygdalus dulcis, rosa canina flower oil, citrus aurantium amara flower water, daucus carota sativa extract, sandalwood, helianthus annuus seed oil, citrus aurantium amara flower water, lavandula angustifolia, rosmarinus officinalis extract, citral, limonene, geraniol, linalool, farnesol;30;Caudalie;4;9;0;Caudalie VineActiv Overnight Detox Oil is formulated to help revitalise and regenerate your skin during its natural, overnight renewal process, to leave your skin looking and feeling smooth, detoxified and refreshed. Ideal for skin that's been exposed to environmental stress, pollution and free radicals, this deepÄêaction dry detox oil is made with a cocktail of five essential oils and three plant oils to purify, nourish and protect. Melting effortlessly in with no greasy feeling, the luxurious oil utilises antioxidantÄêrich Grape Seed Oil for a nourishing effect. Your skin will be renewed, with a radiant, smoother complexion.
581;DECL√âOR Aroma Nutrition Softening Dry Oil (100ml);https://www.lookfantastic.com/decleor-aroma-nutrition-softening-dry-oil-100ml/11092097.html;https://static.thcdn.com/images/large/original/productimg/1600/1600/11092097-7524568848763745.jpg;Serum;boswellia carterii oil, rosa damascena, prunus amygdalus dulcis, japanese camellia plant oil, citrus aurantium dulcis, cocos nucifera fruit extract, elaeis guineensis oil, musk rose plant oil, persea gratissima oil;28;DECLEOR;5;7;0;DECLâOR Aroma Nutrition Softening Dry Oil can be used on both the face and body to give you smoother, more comfortable skin. Can be used to transform dry hair, leaving it shiny and full of radiance. This versatile oil is enriched with frankincense essential oil, camellia, rose, and sweet almond oils for a more even skin tone. E.N.
583;DECL√âOR Aromessence Ylang Cananga Anti-Blemish Oil Serum;https://www.lookfantastic.com/decleor-aromessence-ylang-cananga-anti-blemish-oil-serum/11432387.html;https://static.thcdn.com/images/large/original/productimg/1600/1600/11432387-1914568845155966.jpg;Serum;corylus avellana flower extract, zea mays oil, macadamia ternifolia seed oil, passiflora edulis extract, linalool, lavandula angustifolia, salvia sclarea, cananga odorata flower oil, jasminum officinale extract, tocopherol, rosmarinus officinalis extract, benzyl alcohol, citrus aurantium amara flower water, benzyl benzoate, limonene, piper nigrum fruit extract, geraniol, helianthus annuus seed oil, benzyl salicylate, farnesol, origanum heracleoticum flower oil, eugenol, citral, isoeugenol, coumarin;33,6;DECLEOR;4;2;0;Beautify skin with the 
598;Peter Thomas Roth Oiless Oil 100% Purified Squalane;https://www.lookfantastic.com/peter-thomas-roth-oiless-oil-100-purified-squalane/10831388.html;https://static.thcdn.com/images/large/original/productimg/1600/1600/10831388-8884444626462816.jpg;Serum;squalene;32;Peter Thomas Roth;4;2;0;Nourish your skin without making it feel greasy with Peter Thomas Roth Oiless Oil 100% Purified Squalane. Suitable for all skin types, this lightweight moisturiser gently softens your skin, whilst dramatically improving the appearance of fine lines and wrinkles.
587;L‚ÄôOr√©al Paris Extraordinary Oil Sleeping Oil Night Cream (50ml);https://www.lookfantastic.com/l-oreal-paris-extraordinary-oil-sleeping-oil-night-cream-50ml/11223508.html;https://static.thcdn.com/images/large/original/productimg/1600/1600/11223508-5885502311942362.jpg;Serum;alcohol denat, glycerin, dimethicon, triethanolamine, carbomer, argania spinosa extract, polyacrylamide, rosa canina flower oil, imperata cylindrica root extract, rosmarinus officinalis extract, ci 77861, c13-14 isoparaffin, lavandula angustifolia, royal jelly, dimethiconol, sodium citrate, sodium hyaluronate, silica, propylene glycol, caprylyl glycol, citric acid, laureth-7, synthetic fluorphlogopite, biotin, acrylates/c10-30 alkyl, tocopheryl acetate, propyl gallate, phenoxyethanol, ci 14700, ci 19140, titanium dioxide, linalool, geraniol, eugenol, coumarin, limonene, citral, citronellol, benzyl alcohol, parfum;14,99;L'oreal Paris;4;3;0;Add luxury to the daily skincare routine with the L'Or©al Paris Extraordinary Oil Sleeping Oil Night Cream. Designed to provide intense hydration to skin, the fast-acting, restorative formula works to deliver intricate levels of moisture, supplementing skin and improving the radiance of the epidermis.
590;PIXI Jasmine Oil Blend 30ml;https://www.lookfantastic.com/pixi-jasmine-oil-blend-30ml/11666134.html;https://static.thcdn.com/images/large/original/productimg/1600/1600/11666134-1244548546281883.jpg;Serum;prunus amygdalus dulcis, capric triglyceride, simmondsia chinensis leaf extract, helianthus annuus seed oil, persea gratissima oil, vitis vinifera extract, rosmarinus officinalis extract, oryza sativa bran, helianthus annuus seed oil, cocos nucifera fruit extract, tocopherol, rosa damascena, punica granatum seed oil, anthemis nobilis flower water, carthamus tinctorius extract, chamomilla recutita flower oil, oenothera biennis flower extract, vaccinium macrocarpon fruit extract, salvia hispanica herb extract, tanacetum annuum flower oil, jasminum officinale extract, jasminum officinale extract, lavandula angustifolia, eugenia, vitis vinifera extract, boswellia carterii oil, ;26;PIXI;4;0;0;Treat your skin to the calming effects of 
613;First Aid Beauty Ultra Repair Oat & Cannabis Sativa Seed Oil 30ml;https://www.lookfantastic.com/first-aid-beauty-ultra-repair-oat-cannabis-sativa-seed-oil-30ml/12190345.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/12190345-1574827963948930.jpg;Serum;simmondsia chinensis leaf extract, isodecyl neopentanoate, colloidal oatmeal, cannabis sativa extract, borago officinalis seed oil, rosmarinus officinalis extract, persea gratissima oil, butyrospermum parkii, oryza sativa bran, camellia sinensis extract, ribes nigrum bud oil, chlorella vulgaris extract, panax ginseng root extract, chrysanthemum parthenium (feverfew) extract, glycyrrhiza glabra root extract, arnica montana extract, glycerin, vitis vinifera extract, tocopheryl acetate, ricinoleth-40, butylene glycol, leuconostoc/radish root ferment filtrate, phenoxyethanol, edta, citric acid, limonene, linalool;30;First Aid Beauty;5;0;0;Restore harmony to sensitive, dry or irritated skin with the
